result, time
4,18.0
5,22.0
2,11.0
2,13.0
2,13.0
1,8.0
4,12.0
2,10.0
5,14.0
3,12.0
3,19.0
4,15.0
6,16.0
1,9.0
5,16.0
3,15.0
5,20.0
2,14.0
2,12.0
1,10.0
3,18.0
3,16.0
5,22.0
4,16.0
1,8.0
1,11.0
2,13.0
3,13.0
3,12.0
1,7.0
3,13.0
2,8.0
1,8.0
5,20.0
2,10.0
2,10.0
6,19.0
1,8.0
2,14.0
0,5.0
4,15.0
1,11.0
2,13.0
3,12.0
2,13.0
3,16.0
3,14.0
4,14.0
6,18.0
6,18.0
0,5.0
0,4.0
1,9.0
5,17.0
6,18.0
3,16.0
2,10.0
5,17.0
1,10.0
2,10.0
3,13.0
6,19.0
3,13.0
4,18.0
5,17.0
4,15.0
2,9.0
1,10.0
1,6.0
3,15.0
5,18.0
9,16.0
3,12.0
3,12.0
3,13.0
5,17.0
4,14.0
6,18.0
1,8.0
2,11.0
2,9.0
0,2.0
5,19.0
1,9.0
5,17.0
5,15.0
2,11.0
1,7.0
1,7.0
1,9.0
4,10.0
4,10.0
2,10.0
1,8.0
2,9.0
4,15.0
4,12.0
3,14.0
3,12.0
3,9.0
