result, time
73337,28154.0
76158,28641.0
76003,28633.0
79904,26733.0
77964,28632.0
78978,28634.0
77645,28005.0
77879,28637.0
77328,28631.0
73706,28630.0
76891,28132.0
79755,28572.0
81408,28496.0
79471,28349.0
75040,28345.0
76935,28629.0
76579,28003.0
79765,28420.0
75717,28224.0
78806,28337.0
79424,28509.0
79300,28631.0
77338,28127.0
77156,28636.0
76712,28419.0
81311,28629.0
78467,27860.0
83788,28344.0
75936,28630.0
76550,28635.0
77595,28554.0
74367,28625.0
80643,28635.0
78533,28231.0
82157,28561.0
72658,28631.0
79149,28633.0
74270,27855.0
81820,28641.0
80564,28641.0
75929,27849.0
80147,28485.0
78828,27853.0
78467,28136.0
81511,28134.0
75986,28500.0
80625,28633.0
78943,28627.0
78171,28340.0
77507,28113.0
78419,28629.0
78801,28504.0
76099,28635.0
80070,28007.0
76129,27022.0
72707,28241.0
78318,28634.0
78525,28425.0
77679,28639.0
80595,28434.0
73265,28632.0
74863,28341.0
77984,28627.0
83898,28630.0
79524,28336.0
75958,27274.0
79670,28334.0
79715,28631.0
78551,28625.0
77924,28432.0
76354,28239.0
74728,28633.0
78427,28250.0
80370,27507.0
75746,28430.0
75531,28635.0
77536,28132.0
79911,28503.0
79873,28119.0
77609,28001.0
80589,28504.0
78275,28433.0
79137,28341.0
76275,28436.0
80429,27028.0
77000,28575.0
75714,28641.0
77425,28635.0
75297,28238.0
73816,28628.0
77868,28633.0
76413,28629.0
74865,28561.0
79221,28504.0
75218,28627.0
74943,28138.0
72750,28006.0
78020,27021.0
78117,28252.0
77672,28629.0
