result, time
2,28557.0
2,28256.0
2,28822.0
1,28629.0
2,28776.0
0,27209.0
2,28888.0
1,28811.0
1,28776.0
3,28873.0
2,28563.0
1,28549.0
1,28889.0
1,28792.0
1,28705.0
2,28889.0
2,28776.0
0,23925.0
0,22599.0
3,28776.0
2,28776.0
1,28822.0
3,28653.0
1,28889.0
3,28889.0
1,28323.0
1,28889.0
1,28776.0
1,28423.0
2,28638.0
3,28889.0
0,11496.0
2,28888.0
2,28775.0
1,27384.0
1,28261.0
1,28605.0
1,28583.0
3,28888.0
0,20619.0
1,28889.0
1,28784.0
3,28889.0
1,28123.0
1,28621.0
1,28555.0
3,28836.0
4,28711.0
1,28775.0
1,28776.0
3,28449.0
1,28819.0
2,28555.0
1,28109.0
1,28561.0
2,28259.0
3,28798.0
1,28736.0
2,28550.0
1,28889.0
4,28776.0
0,5670.0
1,28607.0
1,28776.0
1,28775.0
1,28889.0
1,27769.0
1,28889.0
1,28776.0
1,28797.0
1,28776.0
2,28889.0
1,28697.0
2,28889.0
2,28776.0
2,28440.0
1,28812.0
3,28889.0
1,28776.0
4,28819.0
1,27513.0
1,28889.0
1,28630.0
2,28889.0
1,28776.0
2,28161.0
1,28775.0
1,28776.0
2,28776.0
1,28240.0
1,28888.0
1,28320.0
1,28776.0
0,22900.0
3,28831.0
3,28889.0
1,28777.0
2,28822.0
0,13.0
0,16.0
