result, time
3,28888.0
5,28889.0
4,28889.0
1,28776.0
2,28889.0
1,28889.0
4,28776.0
3,28889.0
1,28776.0
0,8680.0
1,28795.0
0,10921.0
1,28796.0
1,28889.0
4,28889.0
4,28889.0
2,28889.0
0,22.0
5,28888.0
4,28888.0
3,28824.0
1,28873.0
2,28885.0
2,28888.0
1,28775.0
3,28889.0
2,27190.0
0,28549.0
1,28725.0
2,28776.0
1,28889.0
3,28889.0
3,28889.0
1,28776.0
3,28889.0
4,28889.0
6,28889.0
2,28776.0
1,28889.0
3,28550.0
0,28111.0
3,28889.0
2,28889.0
0,15809.0
1,28549.0
2,28672.0
2,28889.0
4,28889.0
1,28889.0
0,14540.0
3,28889.0
5,28856.0
0,8300.0
2,28795.0
1,28888.0
2,28788.0
1,28096.0
3,28889.0
2,28889.0
3,28889.0
1,28776.0
2,28889.0
3,28889.0
3,28889.0
1,28797.0
0,28096.0
2,28889.0
2,28858.0
6,28775.0
3,28883.0
1,28835.0
1,28774.0
1,28888.0
1,28550.0
2,28775.0
2,28889.0
3,28858.0
0,28309.0
1,28888.0
1,28889.0
1,28180.0
5,28783.0
1,28795.0
4,28775.0
2,28889.0
10,28889.0
3,28889.0
3,28889.0
0,14532.0
1,28889.0
3,28889.0
2,28889.0
0,10983.0
4,28888.0
2,28888.0
2,28888.0
1,28591.0
1,28889.0
3,28889.0
4,28776.0
