result, time
3,28889.0
1,28237.0
2,28776.0
2,28550.0
0,6061.0
0,20799.0
2,28763.0
1,28887.0
1,28549.0
2,28889.0
2,28889.0
1,28815.0
1,28746.0
0,11443.0
2,28889.0
2,28776.0
3,28889.0
0,20582.0
0,6010.0
2,28889.0
3,28889.0
1,28889.0
1,28888.0
3,28775.0
1,28888.0
1,28888.0
3,28889.0
1,28889.0
0,5431.0
1,28775.0
2,28775.0
1,28889.0
2,28889.0
2,28889.0
2,28889.0
0,19564.0
1,28889.0
1,28889.0
3,28889.0
0,5646.0
3,28889.0
1,28889.0
2,28890.0
1,28784.0
0,20347.0
3,28889.0
2,28888.0
1,28889.0
2,28889.0
1,28889.0
1,28889.0
2,28775.0
3,28889.0
1,28818.0
1,28819.0
1,28823.0
2,28815.0
1,28549.0
2,28889.0
1,28889.0
3,28889.0
0,12152.0
1,28775.0
2,28875.0
1,28878.0
1,28887.0
1,27823.0
2,28889.0
1,28889.0
1,28472.0
1,28888.0
1,28888.0
1,28889.0
3,28888.0
1,28888.0
2,28889.0
1,28768.0
1,28888.0
1,28776.0
1,28889.0
1,28647.0
1,28775.0
1,28889.0
2,28888.0
2,28889.0
1,28888.0
1,28889.0
2,28549.0
2,28775.0
1,28775.0
1,28888.0
1,28813.0
1,28776.0
1,28121.0
1,28888.0
3,28888.0
1,28889.0
4,28888.0
0,14507.0
0,16783.0
