result, time
0,13.0
0,5331.0
0,13.0
0,12.0
0,13.0
0,12.0
0,13.0
0,13.0
0,14.0
0,13.0
0,12.0
0,13.0
0,11.0
0,13.0
0,12.0
0,13.0
0,19824.0
0,13.0
0,13.0
0,13.0
0,12.0
0,11.0
0,14.0
0,13.0
0,13.0
0,12.0
0,12.0
0,12.0
0,13.0
0,12.0
0,13.0
0,12.0
0,12.0
0,14510.0
0,12.0
0,12.0
0,13.0
0,4290.0
0,13.0
0,5196.0
0,13.0
0,4290.0
0,18872.0
0,432.0
0,14508.0
0,13.0
0,4314.0
0,12.0
0,14508.0
0,13.0
0,11.0
0,12.0
0,14507.0
0,13.0
0,13.0
0,12.0
0,12.0
0,12.0
0,12.0
0,12.0
0,12.0
0,14507.0
0,14507.0
0,21.0
0,12.0
0,4349.0
0,12.0
0,12.0
0,12.0
0,11.0
0,12.0
0,12.0
0,13.0
0,12.0
0,12.0
0,12.0
0,12.0
0,13.0
0,5294.0
0,13.0
0,21756.0
0,5296.0
0,14.0
0,12.0
0,12.0
0,228.0
0,13.0
0,12.0
0,12.0
0,12.0
0,12.0
0,12.0
0,11.0
0,11.0
0,14.0
0,13.0
0,12.0
0,12.0
0,12.0
0,12.0
