result, time
2,28630.0
2,28889.0
2,28775.0
0,21779.0
2,28097.0
2,28776.0
1,28889.0
2,28797.0
1,28440.0
2,28869.0
1,28889.0
1,28835.0
0,13.0
2,28857.0
5,28889.0
2,28776.0
0,27799.0
2,28889.0
3,28775.0
2,28775.0
4,28760.0
0,32.0
2,28795.0
1,28888.0
3,28614.0
0,25399.0
2,27191.0
0,24628.0
0,25387.0
2,28889.0
1,28889.0
2,28889.0
6,28641.0
1,28775.0
1,28179.0
1,28889.0
4,28889.0
2,28888.0
2,28863.0
0,10801.0
3,28889.0
3,28775.0
1,28775.0
0,12104.0
1,28676.0
4,28889.0
0,32.0
2,28888.0
2,28348.0
0,25412.0
1,28889.0
1,28889.0
0,14527.0
2,28859.0
0,25388.0
2,28456.0
0,8326.0
1,28598.0
4,28889.0
2,28889.0
2,28776.0
2,28797.0
0,17534.0
3,28775.0
2,28866.0
0,8168.0
1,28889.0
0,6721.0
2,28796.0
3,28889.0
0,40.0
2,28775.0
1,28775.0
2,27215.0
0,2920.0
0,12019.0
2,28537.0
0,2957.0
1,28628.0
0,22401.0
3,28888.0
2,28888.0
2,28273.0
1,28889.0
5,28889.0
3,28888.0
2,28799.0
1,28798.0
2,28888.0
1,28776.0
2,28776.0
2,28594.0
2,28596.0
1,28268.0
0,21776.0
1,28776.0
1,28549.0
4,28548.0
0,25475.0
0,9198.0
