result, time
0,465.0
0,541.0
0,8060.0
0,568.0
0,362.0
0,7380.0
0,390.0
0,327.0
0,7157.0
0,7309.0
0,334.0
0,288.0
0,331.0
0,8696.0
0,300.0
0,334.0
0,294.0
0,369.0
0,308.0
0,525.0
0,311.0
0,284.0
0,296.0
0,511.0
0,9400.0
0,329.0
0,333.0
0,309.0
0,10176.0
0,10214.0
0,330.0
0,9057.0
0,436.0
0,8380.0
0,303.0
0,364.0
0,324.0
0,5811.0
0,304.0
0,369.0
0,464.0
0,305.0
0,7661.0
0,331.0
0,271.0
0,9834.0
0,282.0
0,9078.0
0,342.0
0,307.0
0,291.0
0,312.0
0,7889.0
0,373.0
0,356.0
0,286.0
0,300.0
0,507.0
0,310.0
0,489.0
0,352.0
0,315.0
0,429.0
0,317.0
0,9768.0
0,7412.0
0,334.0
0,339.0
0,7543.0
0,368.0
0,8629.0
0,342.0
0,339.0
0,314.0
0,447.0
0,281.0
0,306.0
0,6470.0
0,334.0
0,363.0
0,308.0
0,334.0
0,269.0
0,8550.0
0,9014.0
0,9690.0
0,572.0
0,7643.0
0,281.0
0,331.0
0,445.0
0,322.0
0,332.0
0,375.0
0,296.0
0,10766.0
0,8656.0
0,7922.0
0,349.0
0,356.0
