result, time
75547,28370.0
72374,28691.0
74249,28686.0
76704,28697.0
75327,28696.0
79050,28686.0
78943,28006.0
77126,28374.0
73628,28378.0
74618,28696.0
78451,28692.0
77084,28603.0
74098,28502.0
73857,28211.0
72746,25120.0
74707,28690.0
76289,28681.0
76427,28499.0
76666,27743.0
75062,28692.0
76408,28198.0
76720,28602.0
72721,28694.0
75775,28688.0
74095,28215.0
78586,28365.0
77207,28695.0
76710,28597.0
76996,28507.0
76395,28501.0
76856,28688.0
71664,28685.0
74836,28694.0
74495,28690.0
75484,28505.0
78764,28689.0
76551,28696.0
77239,28613.0
73214,28687.0
71930,28356.0
71232,28694.0
75880,28691.0
76728,27735.0
78733,27424.0
77813,28693.0
71515,28688.0
75156,28694.0
76712,27749.0
77563,28208.0
77043,28688.0
79118,28691.0
80153,28689.0
77318,28688.0
76640,28373.0
75939,28207.0
72281,28489.0
70636,28692.0
78933,28699.0
73669,28695.0
74733,28694.0
72284,28691.0
76990,28601.0
74344,28694.0
78239,28498.0
76630,28376.0
74283,28691.0
78408,28692.0
75509,28018.0
78959,28686.0
76423,28694.0
76035,28608.0
74457,28695.0
75067,28689.0
74101,28492.0
74185,28689.0
72642,28696.0
74140,28693.0
75106,28496.0
75628,28689.0
75329,28373.0
74336,28204.0
75300,27425.0
76145,28696.0
76844,28371.0
77768,28373.0
75492,28696.0
72955,28693.0
75191,28688.0
79139,28692.0
76664,28693.0
76360,28370.0
75669,28357.0
77335,28488.0
78994,28690.0
77950,28004.0
76976,28606.0
74798,27735.0
77429,28688.0
73389,28691.0
75401,28365.0
