result, time
2147483647,30006.0
2147483647,30002.0
2147483647,30005.0
2147483647,30005.0
2147483647,30005.0
2147483647,30005.0
2147483647,30005.0
2147483647,30005.0
2147483647,30006.0
2147483647,30005.0
2147483647,30005.0
2147483647,30002.0
2147483647,30003.0
2147483647,30005.0
2147483647,30003.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30010.0
2147483647,30011.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30010.0
2147483647,30011.0
2147483647,30010.0
2147483647,30010.0
0,14.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30007.0
2147483647,30011.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
0,26.0
0,2.0
2147483647,30006.0
2147483647,30017.0
2147483647,30008.0
2147483647,30005.0
2147483647,30005.0
2147483647,30005.0
2147483647,30004.0
2147483647,30003.0
2147483647,30006.0
2147483647,30006.0
2147483647,30010.0
2147483647,30011.0
2147483647,30011.0
2147483647,30010.0
2147483647,30006.0
2147483647,30010.0
2147483647,30008.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30011.0
2147483647,30011.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30008.0
2147483647,30010.0
2147483647,30008.0
0,19.0
2147483647,30010.0
2147483647,30011.0
2147483647,30011.0
2147483647,30005.0
2147483647,30001.0
2147483647,30010.0
2147483647,30011.0
2147483647,30003.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30010.0
2147483647,30011.0
2147483647,30011.0
2147483647,30010.0
