result, time
3904,28618.0
3599,28620.0
4179,28618.0
3863,28618.0
3580,28288.0
3677,28618.0
3534,28617.0
3870,28576.0
3541,28617.0
4098,28619.0
3753,28455.0
3384,28029.0
4045,28579.0
3672,28619.0
3636,28618.0
3654,28618.0
3679,28618.0
3347,28391.0
3711,28581.0
3730,28554.0
3427,28508.0
3841,28618.0
3592,28579.0
3509,28580.0
3989,28617.0
3569,28169.0
3808,28617.0
4236,28619.0
3779,28618.0
4011,28579.0
3463,28617.0
3783,28568.0
3853,28618.0
3724,28618.0
3543,28619.0
3815,28618.0
3660,28618.0
4108,28618.0
3689,28617.0
3766,28617.0
3890,28617.0
3864,28579.0
3533,28618.0
3995,28581.0
3741,28573.0
3761,28577.0
3508,28287.0
3982,28618.0
3516,28618.0
3552,28287.0
3498,28577.0
3792,28579.0
3463,28618.0
3499,28618.0
4329,28618.0
3704,28618.0
3760,28619.0
3679,28618.0
3797,28617.0
3695,28617.0
3732,28617.0
3758,28618.0
3728,28618.0
3772,28618.0
3521,28168.0
3629,28317.0
3944,28618.0
3898,28618.0
3823,28619.0
3860,28390.0
3830,28618.0
3506,28617.0
3589,28618.0
3715,28288.0
3366,28578.0
3569,28617.0
3548,28618.0
3565,28618.0
3789,28617.0
3473,28619.0
3721,28030.0
3453,28579.0
4245,28553.0
3918,28618.0
3703,28618.0
3569,28617.0
3624,28618.0
3194,28618.0
4004,28482.0
4030,28619.0
3833,28553.0
3627,28618.0
3953,28507.0
3941,28618.0
3818,28578.0
3657,28617.0
3935,28617.0
3963,28507.0
4077,28629.0
3848,28620.0
result, time
3522,28618.0
3846,28619.0
4105,28619.0
3698,28619.0
3645,28619.0
3873,28619.0
3422,28619.0
3722,28580.0
3669,28391.0
3534,28618.0
3589,28582.0
3484,28619.0
3813,28580.0
3820,28618.0
3566,28288.0
3326,28619.0
3835,28618.0
3750,28288.0
3837,28581.0
3661,28619.0
3719,28578.0
3407,28618.0
3424,28585.0
3762,28582.0
3996,28554.0
3621,28620.0
3831,28620.0
3816,28619.0
3691,28167.0
3855,28584.0
3955,28618.0
3705,28572.0
4032,27456.0
3782,28619.0
3529,28621.0
3759,28620.0
3801,28619.0
3379,28619.0
3582,28618.0
4050,28619.0
3718,28619.0
3863,28585.0
3745,28618.0
3973,28586.0
3676,28585.0
3916,28585.0
3593,28392.0
3726,28618.0
3559,28621.0
3575,28383.0
3683,28570.0
3927,28582.0
4290,28618.0
3740,28392.0
3857,28478.0
4146,28391.0
3596,28618.0
3650,28619.0
3667,28620.0
3586,28619.0
3523,28618.0
3476,28619.0
3491,28624.0
3794,28618.0
3624,28619.0
3709,28593.0
4121,28622.0
4169,28619.0
3785,28619.0
3724,28619.0
3642,28619.0
3420,28617.0
3863,28626.0
3734,28620.0
3878,28584.0
3691,28619.0
3669,27197.0
3668,28296.0
3573,28619.0
3733,28618.0
3769,28619.0
3475,28586.0
4012,28479.0
3931,28555.0
3731,28620.0
3662,28620.0
3646,28391.0
3413,28621.0
3814,28323.0
3978,28618.0
3681,28619.0
3907,28031.0
4017,28338.0
3716,28620.0
3562,28585.0
3381,28620.0
4063,28619.0
4146,28624.0
4026,28619.0
3669,28389.0
