result, time
2,28890.0
1,28280.0
1,28777.0
2,28889.0
1,28889.0
1,28889.0
0,25805.0
2,28812.0
0,19617.0
2,28889.0
1,28889.0
1,28889.0
2,28889.0
1,28454.0
1,28889.0
1,28889.0
2,28776.0
2,28889.0
1,28889.0
2,28889.0
1,28889.0
0,10409.0
0,11257.0
1,28889.0
2,28889.0
0,11343.0
1,28889.0
1,28778.0
2,28889.0
1,28889.0
0,4962.0
1,28889.0
1,28556.0
1,28776.0
0,10996.0
1,28449.0
1,28889.0
2,28889.0
1,28889.0
1,28098.0
3,28889.0
2,28889.0
2,28889.0
1,28889.0
2,28888.0
0,19081.0
1,28888.0
1,28775.0
1,28889.0
1,28888.0
0,2152.0
1,28889.0
1,28819.0
2,28889.0
1,28815.0
1,28800.0
0,11829.0
1,28692.0
1,28889.0
1,28889.0
1,28775.0
2,28889.0
0,10357.0
3,28889.0
0,9747.0
1,28888.0
3,28888.0
1,28775.0
2,28889.0
1,28775.0
2,28888.0
1,28889.0
2,28549.0
1,28889.0
1,28620.0
3,28889.0
1,27494.0
1,28834.0
1,28889.0
3,28889.0
1,28889.0
1,28889.0
2,28889.0
2,28889.0
2,28889.0
2,28889.0
1,28776.0
2,28889.0
1,28889.0
1,28889.0
1,28819.0
1,28641.0
0,14507.0
1,28889.0
1,28889.0
2,28889.0
1,28816.0
1,28889.0
1,28776.0
1,28779.0
result, time
2,28889.0
1,28289.0
1,28777.0
2,28888.0
1,28888.0
1,28889.0
0,25812.0
2,28821.0
0,19909.0
2,28888.0
1,28888.0
1,28889.0
2,28889.0
1,28467.0
1,28889.0
1,28889.0
2,28775.0
2,28889.0
1,28889.0
2,28888.0
1,28888.0
0,10853.0
0,11833.0
1,28889.0
2,28888.0
0,11832.0
1,28888.0
1,28777.0
2,28892.0
1,28889.0
0,5064.0
1,28888.0
1,28556.0
1,28775.0
0,11366.0
1,28465.0
1,28889.0
2,28888.0
1,28889.0
1,28097.0
3,28888.0
2,28889.0
2,28888.0
1,28889.0
2,28889.0
0,19377.0
1,28889.0
1,28776.0
1,28889.0
1,28889.0
0,2254.0
1,28888.0
1,28822.0
2,28889.0
1,28818.0
1,28801.0
0,12443.0
1,28700.0
1,28889.0
1,28889.0
1,28775.0
2,28888.0
0,10846.0
3,28889.0
0,10280.0
1,28888.0
3,28889.0
1,28775.0
2,28888.0
1,28775.0
2,28889.0
1,28889.0
2,28549.0
1,28888.0
1,28625.0
3,28888.0
1,27513.0
1,28838.0
1,28889.0
3,28888.0
1,28888.0
1,28888.0
2,28888.0
2,28888.0
2,28889.0
2,28889.0
1,28791.0
2,28892.0
1,28889.0
1,28889.0
1,28822.0
1,28647.0
0,14507.0
1,28888.0
1,28888.0
2,28889.0
1,28817.0
1,28889.0
1,28776.0
1,28792.0
