result, time
4,30003.0
5,30005.0
2,30005.0
2,30005.0
4,30005.0
3,30005.0
4,30005.0
6,30005.0
3,30005.0
1,30005.0
3,30005.0
2,30010.0
4,30010.0
2,30001.0
3,30010.0
2,30010.0
9,30010.0
6,30010.0
2,30009.0
4,30010.0
3,30010.0
0,426.0
4,30010.0
6,30010.0
8,30010.0
4,30010.0
4,30010.0
6,30010.0
4,30010.0
3,30010.0
1,30006.0
6,30009.0
6,30010.0
2147483647,30010.0
2,30010.0
3,30010.0
4,30010.0
4,30010.0
2,30010.0
3,30010.0
2,30010.0
3,30009.0
5,30010.0
2,30005.0
3,30010.0
0,4547.0
6,30009.0
5,30010.0
7,30004.0
2,30005.0
5,30005.0
3,30004.0
2,30005.0
6,30005.0
4,30005.0
3,30005.0
6,30006.0
3,30006.0
4,30005.0
3,30005.0
1,30010.0
6,30010.0
3,30008.0
8,30010.0
2,30010.0
4,30001.0
4,30010.0
6,30010.0
3,30010.0
2,30010.0
4,30010.0
1,30010.0
3,30010.0
1,30010.0
5,30007.0
4,30010.0
3,30010.0
5,30010.0
5,30010.0
4,30010.0
3,30010.0
3,30010.0
5,30010.0
3,30010.0
2,30010.0
10,30010.0
3,30010.0
4,30010.0
6,30010.0
5,30010.0
4,30010.0
5,30010.0
2,30010.0
4,30010.0
3,30010.0
6,30008.0
5,30004.0
5,30002.0
5,30010.0
4,30010.0
result, time
4,30007.0
5,30010.0
2,30011.0
2,30010.0
4,30011.0
3,30010.0
4,30010.0
6,30011.0
3,30010.0
1,30011.0
3,30010.0
2,30011.0
4,30005.0
2,30010.0
3,30010.0
2,30010.0
9,30011.0
6,30005.0
2,30010.0
4,30010.0
3,30002.0
0,445.0
4,30003.0
6,30011.0
8,30011.0
4,30011.0
4,30010.0
6,30011.0
4,30011.0
3,30010.0
1,30010.0
6,30005.0
6,30010.0
2147483647,30011.0
2,30011.0
3,30002.0
4,30010.0
4,30010.0
2,30007.0
3,30005.0
2,30008.0
3,30011.0
5,30010.0
2,30011.0
3,30010.0
0,4832.0
6,30001.0
5,30008.0
7,30010.0
2,30010.0
5,30011.0
3,30010.0
2,30010.0
6,30000.0
4,30011.0
3,30010.0
6,30010.0
3,30002.0
4,30011.0
3,30010.0
1,30010.0
6,30010.0
3,30010.0
8,30010.0
2,30010.0
4,30010.0
4,30010.0
6,30010.0
3,30011.0
2,30010.0
4,30010.0
1,30010.0
3,30010.0
1,30011.0
5,30010.0
4,30010.0
3,30011.0
5,30010.0
5,30010.0
4,30010.0
3,30011.0
3,30011.0
5,30010.0
3,30011.0
2,30010.0
10,30007.0
3,30010.0
4,30010.0
6,30010.0
5,30010.0
4,30007.0
5,30010.0
2,30010.0
4,30010.0
3,30004.0
6,30010.0
5,30010.0
5,30007.0
5,30009.0
4,30010.0
