result, time
3,30010.0
1,30011.0
2,30008.0
1,30011.0
2,30011.0
0,85.0
1,30011.0
3,30010.0
1,30011.0
1,30010.0
1,30011.0
1,30010.0
1,30010.0
1,30011.0
1,30010.0
2,30011.0
1,30010.0
0,2250.0
0,40.0
5,30010.0
1,30010.0
1,30010.0
1,30010.0
1,30011.0
1,30010.0
1,30011.0
1,30010.0
1,30010.0
0,74.0
1,30009.0
2,30011.0
1,30010.0
4,30010.0
2,30005.0
1,30011.0
0,52.0
1,30010.0
1,30011.0
2,30010.0
0,33.0
1,30010.0
1,30007.0
2,30011.0
1,30010.0
0,9.0
1,30010.0
1,30011.0
1,30010.0
1,30010.0
1,29999.0
1,30009.0
1,30010.0
2,30010.0
1,30011.0
1,30010.0
1,30010.0
2,30005.0
1,30007.0
2,30010.0
1,30010.0
2,30010.0
0,5766.0
1,30010.0
1,30010.0
1,30010.0
0,1031.0
1,30010.0
1,30011.0
1,30010.0
1,30011.0
1,30010.0
1,30011.0
1,30010.0
2,30010.0
1,30010.0
2,30010.0
1,30010.0
1,30005.0
1,30010.0
2,30009.0
1,30010.0
1,30001.0
2,30011.0
2,30010.0
1,30011.0
1,30010.0
1,30010.0
2,30010.0
3,30010.0
1,30010.0
2,30010.0
1,30010.0
1,30010.0
1,30010.0
1,30011.0
1,30011.0
2,30010.0
0,8918.0
1,30010.0
0,397.0
