result, time
1321579,29423.0
1351310,29424.0
1295627,29249.0
1377008,29465.0
1342871,29397.0
1352332,29431.0
1331208,29470.0
1407355,27870.0
1355420,28496.0
1367787,29300.0
1324540,29427.0
1353632,28421.0
1334591,29424.0
1316710,29470.0
1312129,29202.0
1368151,29415.0
1328016,28721.0
1354156,28329.0
1300675,29449.0
1319819,28650.0
1345832,29452.0
1375192,29406.0
1389585,29453.0
1341849,29025.0
1329581,28476.0
1346742,29442.0
1359176,29439.0
1363723,29497.0
1314059,29382.0
1370041,28640.0
1357928,29439.0
1351895,29083.0
1364641,29445.0
1321257,29430.0
1336285,29477.0
1357530,28604.0
1351686,28478.0
1314292,29421.0
1292733,29008.0
1370870,28022.0
1368925,29412.0
1358309,28734.0
1339351,29292.0
1358196,29433.0
1358542,29398.0
1343303,29463.0
1302089,28685.0
1357985,28106.0
1359880,28276.0
1354336,29434.0
1344971,29428.0
1355714,29456.0
1346960,29299.0
1327595,28681.0
1361781,29437.0
1347347,29458.0
1322980,28900.0
1344683,29313.0
1354213,29440.0
1315110,28453.0
1361407,29441.0
1335543,29439.0
1336704,29406.0
1330098,29484.0
1323310,29469.0
1370113,29376.0
1337392,28525.0
1321393,29474.0
1328710,29417.0
1351009,29456.0
1355424,28965.0
1327099,29379.0
1356771,27627.0
1333726,28583.0
1323679,28731.0
1296434,28609.0
1310870,29486.0
1356899,28500.0
1350584,29436.0
1336245,29443.0
1336055,28877.0
1349967,28971.0
1376390,29465.0
1333633,29434.0
1335806,29420.0
1312913,28907.0
1343680,29480.0
1354416,29429.0
1354832,29471.0
1349449,28553.0
1333570,29411.0
1349956,29460.0
1338707,29486.0
1363572,29470.0
1329129,29446.0
1318188,29471.0
1353499,29400.0
1334215,29428.0
1321478,28704.0
1326081,29440.0
