result, time
3,725.0
4,957.0
3,800.0
7,1420.0
3,1824.0
2,827.0
3,1597.0
4,1317.0
5,1710.0
3,1236.0
2,1628.0
2,1321.0
2,526.0
2,817.0
0,172.0
2,1425.0
1,882.0
1,1235.0
3,1195.0
1,1091.0
2,1876.0
3,937.0
1,1043.0
2,834.0
1,1453.0
2,998.0
6,945.0
4,1132.0
1,844.0
4,1021.0
2,860.0
3,1296.0
1,1570.0
1,929.0
2,1564.0
1,1145.0
3,1541.0
6,1207.0
2,1385.0
1,1379.0
2,1198.0
2,2002.0
2,1395.0
5,1557.0
1,1375.0
1,1234.0
0,608.0
0,99.0
5,1289.0
3,1003.0
4,873.0
1,812.0
3,1286.0
2,1060.0
1,889.0
1,1142.0
3,1870.0
5,569.0
4,1315.0
1,819.0
1,761.0
1,1328.0
4,1347.0
1,1036.0
1,852.0
3,1359.0
3,1598.0
2,727.0
2,1027.0
3,1273.0
1,1246.0
3,1643.0
3,1218.0
1,1215.0
4,1340.0
3,1050.0
3,1413.0
1,983.0
1,1203.0
1,1365.0
1,1232.0
5,820.0
6,975.0
6,1446.0
2,1067.0
4,1183.0
2,1227.0
2,2019.0
2,893.0
1,1201.0
1,1091.0
5,1519.0
5,1213.0
5,1556.0
2,1027.0
3,532.0
5,907.0
4,1386.0
2,1136.0
3,1131.0
