result, time
1290,30009.0
1202,30011.0
1385,30010.0
1089,30010.0
1104,30010.0
1331,30009.0
1134,30010.0
2147483647,30011.0
1114,30010.0
1503,30010.0
1040,30007.0
2147483647,30011.0
2147483647,30011.0
2147483647,30010.0
1234,30010.0
2147483647,30011.0
1558,30010.0
1114,30010.0
2147483647,30008.0
1401,30010.0
977,30011.0
1120,30010.0
982,30010.0
1233,30010.0
1237,30010.0
1270,30010.0
1349,30009.0
1188,30011.0
2147483647,30010.0
1133,30010.0
1085,30010.0
1123,30011.0
1134,30010.0
1281,30011.0
2147483647,30010.0
2147483647,30010.0
1259,30011.0
1235,30010.0
1018,30011.0
1306,30010.0
1204,30011.0
2147483647,30010.0
1080,30010.0
1280,30010.0
1187,30001.0
1414,30010.0
1235,30010.0
1279,30010.0
1058,30010.0
1035,30011.0
1124,30010.0
1230,30011.0
1165,30010.0
1265,30011.0
1102,30010.0
1339,30009.0
903,30010.0
1295,30010.0
1149,30010.0
1099,30011.0
2147483647,30006.0
1186,30010.0
1599,30003.0
2147483647,30011.0
2147483647,30010.0
1353,30011.0
1308,30010.0
1037,30008.0
1171,30010.0
1123,30010.0
1264,30006.0
1371,30011.0
2147483647,30010.0
1033,30010.0
1173,30010.0
1414,30010.0
1260,30010.0
1321,30008.0
1383,30010.0
1309,30010.0
1026,30011.0
1154,30010.0
1373,30010.0
2147483647,30010.0
1278,30010.0
1119,30008.0
1189,30010.0
1004,30011.0
1169,30010.0
1260,30011.0
2147483647,30010.0
1145,30010.0
1377,30010.0
1412,30010.0
1354,30010.0
1141,30010.0
1314,30005.0
1063,30010.0
1177,30001.0
1140,30010.0
