result, time
4363,28713.0
4000,28712.0
4178,28714.0
3946,28714.0
4067,28713.0
3861,28714.0
3845,28712.0
4317,28714.0
4163,28713.0
4126,28487.0
3871,28713.0
3996,28712.0
4149,28713.0
4073,28616.0
4215,28713.0
4120,28314.0
3542,28616.0
4208,28714.0
4213,28713.0
4237,28315.0
4420,28713.0
4290,28314.0
3948,28486.0
3988,27778.0
4346,28714.0
3973,28616.0
4327,28713.0
4387,28713.0
4138,28714.0
4237,28314.0
4110,28712.0
4155,28712.0
4079,28713.0
4387,28714.0
4065,28615.0
4596,28711.0
4091,28714.0
4006,28712.0
4283,28713.0
3867,28714.0
4154,28488.0
4144,28713.0
4146,28714.0
4252,28313.0
4001,28486.0
3991,28314.0
4041,27788.0
3886,28719.0
4329,28715.0
3857,28616.0
4109,28617.0
4048,28713.0
4276,28315.0
4215,28713.0
4244,28713.0
4263,28714.0
4455,28713.0
4149,28616.0
3631,28712.0
4458,28713.0
4038,28315.0
3818,28714.0
4038,28315.0
3784,28314.0
4431,28713.0
4128,28713.0
4342,28315.0
4476,28616.0
4115,28714.0
4244,28616.0
4269,28713.0
4074,28486.0
4184,28315.0
4176,28713.0
3963,28616.0
4112,28713.0
4035,28488.0
3609,28714.0
4207,28616.0
3931,28715.0
4328,28714.0
3980,28713.0
4315,28713.0
4485,28314.0
4025,28315.0
3949,28713.0
4032,27372.0
4164,28314.0
4167,28712.0
3962,28713.0
4168,28714.0
3315,28314.0
4352,28616.0
4160,28714.0
4296,28487.0
3845,28714.0
3786,28085.0
4190,28712.0
4125,28714.0
4467,28488.0
