result, time
73307,28122.0
76112,28633.0
76003,28634.0
79904,26730.0
77964,28629.0
78978,28631.0
77607,28005.0
77879,28624.0
77296,28636.0
74440,28634.0
76891,28138.0
79755,28572.0
81427,28497.0
79548,28336.0
75040,28344.0
76935,28634.0
76579,28000.0
79765,28420.0
75509,28224.0
78806,28335.0
79424,28503.0
77544,28630.0
78156,28124.0
77156,28636.0
76712,28426.0
82138,28634.0
78467,27861.0
83788,28345.0
75936,28630.0
76550,28636.0
77595,28576.0
74367,28636.0
80673,28636.0
78533,28233.0
82157,28561.0
73826,28635.0
79149,28640.0
74270,27851.0
81820,28636.0
80560,28634.0
75929,28003.0
80147,28557.0
78828,27861.0
77282,28128.0
81511,28136.0
75986,28504.0
80625,28637.0
78898,28635.0
78171,28347.0
77507,28116.0
80456,28634.0
78801,28507.0
76187,28633.0
80070,28004.0
76129,27016.0
72707,28246.0
78318,28631.0
78525,28430.0
77679,28635.0
80595,28431.0
73268,28637.0
74863,28346.0
77984,28632.0
83235,28637.0
79524,28329.0
75672,27272.0
79708,28338.0
79715,28630.0
78015,28634.0
77924,28429.0
75968,28235.0
74728,28634.0
78427,28242.0
80718,27497.0
75746,28428.0
75531,28634.0
77536,28119.0
80064,28499.0
79873,28116.0
78332,28009.0
80589,28509.0
78282,28562.0
79137,28345.0
76275,28426.0
80429,27010.0
77000,28574.0
75605,28633.0
77867,28638.0
75254,28246.0
73816,28635.0
77868,28637.0
76413,28634.0
74865,28560.0
79221,28510.0
75218,28632.0
75096,28135.0
73387,28007.0
78020,27025.0
78106,28254.0
77672,28635.0
