result, time
5,13.0
6,12.0
4,11.0
3,12.0
3,12.0
2,12.0
4,12.0
3,12.0
8,12.0
5,12.0
4,12.0
6,12.0
8,12.0
3,13.0
5,12.0
3,12.0
5,13.0
2,13.0
4,14.0
2,14.0
3,13.0
3,13.0
6,14.0
4,13.0
2,12.0
7,12.0
3,12.0
4,12.0
4,12.0
1,12.0
3,12.0
4,12.0
2,12.0
6,16.0
4,16.0
2,23.0
7,17.0
3,14.0
2,14.0
1,14.0
6,12.0
4,13.0
4,12.0
4,12.0
2,12.0
3,12.0
4,12.0
6,12.0
6,14.0
7,13.0
4,13.0
1,14.0
1,13.0
5,14.0
6,14.0
6,13.0
4,13.0
6,13.0
1,12.0
6,12.0
3,12.0
7,12.0
4,12.0
4,12.0
6,12.0
5,13.0
3,14.0
1,13.0
3,14.0
5,13.0
6,13.0
10,14.0
3,14.0
5,12.0
4,12.0
6,12.0
4,13.0
6,12.0
1,12.0
2,12.0
3,12.0
1,13.0
5,13.0
2,13.0
5,12.0
2147483647,14.0
2,13.0
2,14.0
3,12.0
1,13.0
10,12.0
6,11.0
4,12.0
2,12.0
2,12.0
5,12.0
7,13.0
4,13.0
3,14.0
3,14.0
