result, time
1321579,29539.0
1351310,29490.0
1295627,29293.0
1377008,29527.0
1342871,29511.0
1352332,29490.0
1331347,29549.0
1407355,27860.0
1355420,28661.0
1367787,29377.0
1324540,29510.0
1353632,28425.0
1334591,29483.0
1316710,29522.0
1308957,29307.0
1368151,29493.0
1328016,28695.0
1354156,28377.0
1300675,29540.0
1319819,28665.0
1345832,29520.0
1377534,29503.0
1389585,29503.0
1341849,29047.0
1329581,28491.0
1347428,29504.0
1359176,29490.0
1363723,29554.0
1314059,29408.0
1370041,28667.0
1357928,29535.0
1351895,29135.0
1364641,29530.0
1321257,29501.0
1336285,29511.0
1358672,28669.0
1351686,28495.0
1314292,29508.0
1295914,29119.0
1370870,28076.0
1370060,29537.0
1358309,28689.0
1339351,29306.0
1358196,29480.0
1355528,29517.0
1343303,29520.0
1302089,28748.0
1357985,28102.0
1359880,28348.0
1354336,29502.0
1344971,29495.0
1355714,29491.0
1346960,29370.0
1327595,28738.0
1361781,29500.0
1347347,29483.0
1322980,28925.0
1344683,29344.0
1354213,29503.0
1317689,28541.0
1361407,29543.0
1335543,29499.0
1329408,29534.0
1335071,29502.0
1323310,29524.0
1370352,29573.0
1337392,28610.0
1321393,29460.0
1328710,29517.0
1351009,29505.0
1355424,29048.0
1327099,29538.0
1356771,27675.0
1333726,28656.0
1323679,28762.0
1296980,28708.0
1310870,29526.0
1356142,28579.0
1350584,29483.0
1336245,29502.0
1336055,28950.0
1349967,29028.0
1376390,29523.0
1333633,29502.0
1335806,29506.0
1312913,28998.0
1343680,29516.0
1354416,29499.0
1354832,29516.0
1349449,28689.0
1333922,29505.0
1350563,29495.0
1338707,29566.0
1363572,29553.0
1329129,29509.0
1318188,29505.0
1354892,29512.0
1334215,29502.0
1321478,28744.0
1327986,29531.0
