result, time
296,30009.0
339,30010.0
308,30012.0
290,30010.0
218,30023.0
285,30028.0
248,30013.0
250,30010.0
277,30011.0
347,30010.0
264,30010.0
218,30010.0
229,30010.0
298,30011.0
249,30010.0
212,30010.0
296,30010.0
320,30010.0
265,30011.0
290,30011.0
161,30010.0
275,30011.0
253,30010.0
421,30010.0
181,30007.0
243,30011.0
301,30010.0
279,30011.0
259,30011.0
246,30010.0
295,30011.0
280,30011.0
285,30010.0
259,30011.0
241,30011.0
299,30010.0
322,30011.0
254,30010.0
296,30010.0
377,30010.0
250,30011.0
256,30011.0
256,30010.0
176,30010.0
253,30002.0
214,30011.0
248,30010.0
215,30010.0
218,30007.0
231,30011.0
208,30005.0
234,30011.0
312,30010.0
282,30010.0
336,30011.0
226,30007.0
226,30009.0
227,30011.0
169,30011.0
256,30008.0
253,30003.0
277,30010.0
197,30010.0
218,30010.0
257,30011.0
337,30010.0
261,30010.0
303,30009.0
284,30010.0
284,30011.0
204,30010.0
232,30011.0
301,30010.0
274,30010.0
263,30011.0
222,30010.0
265,30002.0
270,30010.0
310,30011.0
2147483647,30010.0
227,30011.0
259,30010.0
304,30010.0
245,30010.0
342,30002.0
344,30010.0
221,30011.0
253,30011.0
252,30010.0
307,30010.0
301,30010.0
253,30010.0
173,30010.0
370,30010.0
298,30010.0
278,30010.0
233,30010.0
221,30010.0
267,30010.0
259,30010.0
