result, time
4,30010.0
10,30010.0
3,30011.0
4,30010.0
3,30009.0
1,30013.0
3,30016.0
3,30011.0
4,30010.0
4,30007.0
6,30011.0
6,30005.0
5,30010.0
2,30011.0
3,30010.0
7,30012.0
6,30011.0
10,30010.0
0,5893.0
4,30007.0
4,30010.0
4,30010.0
6,30011.0
3,30004.0
4,30010.0
5,30011.0
2,30010.0
4,30010.0
2,30010.0
2,30011.0
2,30010.0
1,30010.0
6,30011.0
2147483647,30011.0
4,30010.0
5,30011.0
2,30011.0
4,30010.0
7,30011.0
2,30011.0
4,30010.0
2,30010.0
4,30011.0
6,30010.0
3,30010.0
3,30011.0
7,30010.0
3,30004.0
3,30010.0
4,30011.0
4,30010.0
6,30011.0
5,30010.0
1,30010.0
4,30011.0
5,30010.0
9,30002.0
3,30010.0
6,30010.0
3,30006.0
3,30011.0
4,30010.0
4,30002.0
4,30011.0
3,30010.0
3,30010.0
3,30003.0
3,30001.0
10,30011.0
6,30010.0
2,30010.0
3,30011.0
9,30010.0
5,30001.0
5,30010.0
2147483647,30011.0
3,30010.0
4,30010.0
11,30011.0
3,30010.0
6,30006.0
4,30006.0
4,30010.0
6,30007.0
3,30010.0
11,30011.0
6,30010.0
4,30011.0
10,30010.0
2147483647,30010.0
3,30011.0
1,30010.0
7,30010.0
2,30011.0
6,30010.0
6,30010.0
2147483647,30011.0
3,30010.0
2,30010.0
2,30009.0
