result, time
6,30010.0
13,30010.0
6,30010.0
5,30010.0
9,30010.0
5,30010.0
5,30010.0
6,30011.0
8,30011.0
8,30011.0
6,30010.0
8,30011.0
8,30010.0
12,30010.0
6,30011.0
6,30010.0
8,30011.0
13,30010.0
2,30010.0
4,30011.0
6,30010.0
7,30010.0
7,30003.0
4,30010.0
4,30010.0
8,30011.0
5,30001.0
8,30012.0
4,30013.0
2147483647,30010.0
2,30010.0
11,30011.0
12,30011.0
2147483647,30010.0
3,30010.0
7,30010.0
5,30011.0
4,30011.0
12,30011.0
2,30011.0
9,30011.0
4,30010.0
6,30005.0
6,30010.0
5,30008.0
4,30010.0
12,30010.0
6,30011.0
5,30005.0
6,30010.0
7,30003.0
8,30011.0
11,30011.0
2,30010.0
2147483647,30010.0
11,30010.0
12,30011.0
7,30010.0
3,30010.0
3,30010.0
5,30010.0
3,30010.0
4,30010.0
4,30011.0
6,30010.0
6,30010.0
3,30011.0
5,30010.0
12,30010.0
8,30010.0
8,30010.0
3,30011.0
8,30010.0
7,30010.0
5,30010.0
2147483647,30011.0
7,30011.0
5,29948.0
10,30010.0
8,30009.0
11,30010.0
6,30010.0
9,30010.0
12,30010.0
3,30010.0
14,30010.0
10,30010.0
4,30010.0
10,30000.0
12,30010.0
5,30010.0
1,30010.0
7,30010.0
2,30010.0
6,30009.0
12,30010.0
2147483647,30010.0
9,30010.0
2,30010.0
5,30062.0
