result, time
4,464.0
5,590.0
2,428.0
2,463.0
2,311.0
1,461.0
4,481.0
2,397.0
5,285.0
3,322.0
3,409.0
4,469.0
6,377.0
1,446.0
4,315.0
3,519.0
5,288.0
2,325.0
2,428.0
1,344.0
3,302.0
3,336.0
5,558.0
4,385.0
1,486.0
1,252.0
2,317.0
3,308.0
3,290.0
1,329.0
3,429.0
2,339.0
1,324.0
5,287.0
2,229.0
2,321.0
4,320.0
1,284.0
2,434.0
0,60.0
4,375.0
1,455.0
2,248.0
3,528.0
2,412.0
3,203.0
3,349.0
4,349.0
6,352.0
6,269.0
0,96.0
0,68.0
1,437.0
5,243.0
6,253.0
3,361.0
2,243.0
5,428.0
1,302.0
2,347.0
3,522.0
5,308.0
3,326.0
4,445.0
5,378.0
4,280.0
2,436.0
1,291.0
1,245.0
3,326.0
5,459.0
9,360.0
3,266.0
3,289.0
3,303.0
5,261.0
4,299.0
6,393.0
1,403.0
2,405.0
2,265.0
0,137.0
5,426.0
1,251.0
5,337.0
5,278.0
2,513.0
1,283.0
1,273.0
1,498.0
4,192.0
4,237.0
2,452.0
1,284.0
2,296.0
4,352.0
4,287.0
3,357.0
3,292.0
3,372.0
