result, time
18,30007.0
2147483647,30014.0
8,30010.0
13,30011.0
24,30008.0
8,30008.0
18,30232.0
16,30009.0
16,30002.0
19,30001.0
17,30011.0
11,30010.0
14,30011.0
19,30011.0
12,30001.0
21,30010.0
5,30007.0
7,30009.0
16,30004.0
12,30001.0
15,30010.0
7,30010.0
20,30013.0
15,30010.0
5,30011.0
9,30011.0
10,30010.0
11,30010.0
8,30003.0
13,30007.0
21,30011.0
13,30123.0
13,30003.0
18,30010.0
14,30010.0
9,30010.0
26,30001.0
17,30010.0
10,30005.0
23,30008.0
16,30010.0
19,30011.0
19,30011.0
10,30015.0
6,30003.0
10,30003.0
14,30007.0
8,30010.0
9,30063.0
16,30011.0
11,30010.0
16,30211.0
20,30003.0
8,30013.0
10,30010.0
22,30071.0
10,30011.0
11,30010.0
24,30001.0
9,30002.0
9,30011.0
15,30011.0
11,30010.0
2147483647,30002.0
14,30011.0
6,30009.0
24,30007.0
13,30028.0
17,30011.0
14,30011.0
20,30010.0
8,30011.0
10,30012.0
19,30011.0
9,30010.0
5,30011.0
9,30104.0
10,30003.0
6,30002.0
7,30011.0
14,30010.0
7,30010.0
19,29997.0
12,30005.0
20,30010.0
9,30010.0
2,30011.0
13,30007.0
14,30010.0
13,30010.0
13,30011.0
17,30024.0
7,30012.0
9,30005.0
11,30011.0
6,30105.0
11,30009.0
15,30011.0
16,30155.0
17,30010.0
