result, time
406908,28093.0
393770,28427.0
386241,28625.0
402639,28392.0
402929,28758.0
403836,28664.0
390559,28737.0
408350,28720.0
407817,28735.0
395041,28765.0
392999,28754.0
404926,28661.0
398075,28763.0
384197,27743.0
400836,28740.0
409421,27084.0
391581,28268.0
398315,28775.0
384612,28736.0
402984,28084.0
387570,28734.0
403523,28615.0
392879,28712.0
388712,28704.0
410791,28775.0
397410,28781.0
397923,28672.0
388450,28625.0
403988,28730.0
404056,28730.0
398460,28723.0
396877,28777.0
407586,27304.0
385567,27753.0
382967,28735.0
402503,28688.0
399205,28568.0
385391,28727.0
388827,28734.0
394461,28119.0
397840,28724.0
392688,28051.0
402203,28108.0
396924,28097.0
391653,28355.0
379344,28775.0
401776,28776.0
388844,28377.0
397333,28773.0
401764,28329.0
392899,28231.0
401255,28338.0
392256,28499.0
399079,28758.0
395198,28422.0
398022,27909.0
395807,26779.0
391744,28753.0
385815,28453.0
393704,28118.0
382112,28736.0
383249,28749.0
404786,27398.0
396125,28779.0
392591,28782.0
387591,28764.0
401912,28737.0
396687,28740.0
402256,27763.0
399574,28776.0
393335,28459.0
402224,25694.0
402540,28756.0
397183,28249.0
398985,27708.0
389842,28700.0
391902,28639.0
413142,28487.0
400996,28602.0
403921,28779.0
386528,28738.0
395053,28099.0
404772,28757.0
394822,27394.0
387766,28759.0
394133,26496.0
380297,27565.0
395241,28530.0
418222,28758.0
391588,28597.0
384394,28780.0
400611,28689.0
385231,28447.0
370150,28337.0
395878,28474.0
401322,27542.0
407246,26133.0
405915,28769.0
379129,28067.0
396214,28769.0
