result, time
157673,28667.0
152668,27983.0
161537,28640.0
147872,28662.0
158914,28669.0
151980,27976.0
158939,28194.0
158422,28528.0
156916,28197.0
154503,28662.0
155214,28679.0
164016,28439.0
156244,27369.0
151066,28184.0
155978,28678.0
156542,28490.0
161942,28651.0
150704,28092.0
150394,28214.0
152457,28680.0
152659,27364.0
151771,28656.0
158561,27740.0
154447,28668.0
148311,28282.0
155019,28672.0
155990,28689.0
159838,28381.0
154894,28665.0
151767,28110.0
162132,28280.0
155748,26769.0
155664,28691.0
156693,28554.0
156256,28670.0
158090,28204.0
154477,28212.0
151034,28680.0
151062,28681.0
158462,28488.0
157152,28366.0
150896,28398.0
156460,28681.0
151990,28672.0
158006,28519.0
157549,28672.0
149987,28664.0
156603,28212.0
157064,28695.0
152896,28112.0
152659,28674.0
154836,28017.0
150869,28613.0
157824,28670.0
159669,28603.0
163077,28457.0
147527,27567.0
151525,27968.0
151994,28695.0
151685,28012.0
141427,28661.0
150215,28672.0
150103,28216.0
154296,28669.0
151533,28669.0
157759,28699.0
153025,28683.0
154727,28675.0
155220,28520.0
155176,27953.0
167465,28119.0
150054,28661.0
153460,27420.0
163793,28573.0
153308,28583.0
162967,28669.0
156798,28676.0
151703,28679.0
160867,28672.0
158701,28275.0
153891,28419.0
160819,28570.0
156214,28667.0
153238,28673.0
159519,28611.0
153574,28624.0
160781,28665.0
154608,28705.0
154360,28178.0
152444,28667.0
156418,28686.0
149831,28682.0
154598,28666.0
159827,28687.0
165243,28699.0
154310,28332.0
162508,27992.0
158746,28562.0
161059,28291.0
151854,28678.0
result, time
163081,28673.0
150419,28604.0
154114,28684.0
154302,28677.0
154727,28676.0
151257,28674.0
159010,28299.0
159645,28528.0
165562,27978.0
156127,28663.0
157399,27996.0
162634,28696.0
154025,28192.0
159392,27960.0
152603,28670.0
155313,28688.0
159165,28686.0
160167,28201.0
145241,28376.0
154038,28359.0
161709,28540.0
154174,28675.0
149412,28201.0
159283,28294.0
155482,28279.0
161610,28658.0
152455,28687.0
159788,28511.0
153943,28695.0
159675,28721.0
159472,28226.0
159782,28690.0
158777,26772.0
165997,28699.0
153025,28680.0
160316,28487.0
157086,28471.0
148677,28711.0
156365,28216.0
162811,27733.0
155932,28698.0
157398,28724.0
151908,27247.0
160068,28325.0
161562,27586.0
159031,28695.0
151575,28431.0
155809,27966.0
159408,27728.0
157566,27249.0
153850,28680.0
157712,27866.0
162183,28707.0
156018,28727.0
157568,27975.0
166721,28561.0
158483,27244.0
156010,28191.0
157682,28683.0
158469,28701.0
152177,28321.0
153426,28383.0
150365,28054.0
161703,28721.0
158584,28299.0
159767,28317.0
152604,28703.0
156911,28690.0
157905,28702.0
159346,28728.0
158815,27036.0
153446,28450.0
148799,28705.0
155818,28704.0
164330,28381.0
162283,28675.0
158849,28721.0
154455,28698.0
163830,28707.0
154653,27634.0
151906,28698.0
161010,28695.0
157294,28341.0
156678,28656.0
157458,28321.0
152742,28277.0
164689,28202.0
150923,28704.0
160239,28126.0
162226,28062.0
154423,28007.0
159706,28364.0
159224,28695.0
159194,28720.0
160698,28000.0
154026,28408.0
162717,28485.0
157555,28003.0
158626,28423.0
150310,28719.0
