result, time
79,28671.0
109,28681.0
80,28678.0
90,28677.0
97,28671.0
122,28676.0
93,28672.0
118,28670.0
117,28199.0
116,28670.0
104,28670.0
100,28680.0
97,28600.0
103,28594.0
131,28673.0
85,28677.0
126,27999.0
118,28671.0
95,28675.0
121,28685.0
87,28673.0
104,28489.0
103,28670.0
87,28673.0
101,28673.0
90,28685.0
115,28192.0
104,28696.0
68,28676.0
108,28670.0
104,28587.0
133,28673.0
113,28670.0
98,28662.0
119,28670.0
86,28672.0
102,28704.0
75,28676.0
123,28676.0
91,28674.0
128,28689.0
109,28677.0
132,28678.0
116,28677.0
83,28677.0
91,28676.0
96,28679.0
104,28687.0
99,28671.0
107,28672.0
115,28674.0
105,28678.0
109,28677.0
99,28683.0
90,28485.0
83,28670.0
117,28670.0
101,28679.0
82,28671.0
104,28670.0
106,28674.0
105,28594.0
79,28690.0
103,28669.0
91,28674.0
94,28671.0
91,28671.0
99,28683.0
125,28361.0
90,28672.0
98,28588.0
117,28677.0
113,28685.0
81,28677.0
122,28677.0
76,28674.0
103,28671.0
128,28690.0
121,28681.0
100,28672.0
100,28663.0
119,28665.0
101,28668.0
110,28592.0
95,28680.0
117,28671.0
105,28679.0
107,28681.0
131,28671.0
117,27423.0
110,28686.0
107,28670.0
106,28676.0
95,28673.0
89,28671.0
112,28673.0
133,28678.0
87,28679.0
95,28672.0
132,28671.0
